order_line_id,order_id,customer_id,warehouse,order_date,promised_date,sku,supplier_id,units_ordered,units_shipped,unit_price,unit_weight_kg,revenue
OL0004243,O001738,C0164,WH-CENTRAL,2025-06-16,2025-06-18,SKU-0080,SUP018,7,7,220.24,1.13,1541.68
OL0004244,O001739,C0128,WH-CENTRAL,2025-03-20,2025-03-25,SKU-0077,SUP012,30,18,81.01,11.36,1458.18
OL0004245,O001739,C0128,WH-CENTRAL,2025-03-20,2025-03-25,SKU-0040,SUP015,40,40,371.57,19.33,14862.8
OL0004246,O001739,C0128,WH-CENTRAL,2025-03-20,2025-03-25,SKU-0092,SUP015,1,1,164.73,1.67,164.73
OL0004247,O001739,C0128,WH-CENTRAL,2025-03-20,2025-03-25,SKU-0105,SUP013,27,27,413.18,6.38,11155.86
OL0004248,O001740,C0063,WH-NORTH,2025-08-26,2025-08-29,SKU-0010,SUP006,26,26,22.01,13.05,572.26
OL0004249,O001740,C0063,WH-NORTH,2025-08-26,2025-08-29,SKU-0088,SUP006,27,27,195.2,1.67,5270.4
OL0004250,O001741,C0092,WH-NORTH,2025-05-11,2025-05-14,SKU-0096,SUP007,27,27,21.39,22.38,577.53
OL0004251,O001741,C0092,WH-NORTH,2025-05-11,2025-05-14,SKU-0119,SUP019,2,2,232.87,11.15,465.74
OL0004252,O001742,C0148,WH-SOUTH,2025-12-06,2025-12-09,SKU-0052,SUP016,8,8,21.45,2.83,171.6
OL0004253,O001743,C0178,WH-NORTH,2025-01-15,2025-01-18,SKU-0069,SUP001,36,36,68.6,10.78,2469.6
OL0004254,O001743,C0178,WH-NORTH,2025-01-15,2025-01-18,SKU-0029,SUP017,31,31,329.72,3.26,10221.32
OL0004255,O001743,C0178,WH-NORTH,2025-01-15,2025-01-18,SKU-0075,SUP016,40,40,445.56,0.78,17822.4
OL0004256,O001743,C0178,WH-NORTH,2025-01-15,2025-01-18,SKU-0079,SUP015,27,27,222.99,5.53,6020.73
OL0004257,O001744,C0180,WH-SOUTH,2025-09-10,2025-09-15,SKU-0090,SUP001,37,37,327.08,13.16,12101.96
OL0004258,O001744,C0180,WH-SOUTH,2025-09-10,2025-09-15,SKU-0003,SUP016,34,34,296.77,6.55,10090.18
OL0004259,O001745,C0073,WH-CENTRAL,2025-07-25,2025-07-28,SKU-0120,SUP003,4,4,130.77,11.56,523.08
OL0004260,O001746,C0071,WH-SOUTH,2025-11-09,2025-11-12,SKU-0059,SUP014,15,15,435.26,22.58,6528.9
OL0004261,O001746,C0071,WH-SOUTH,2025-11-09,2025-11-12,SKU-0106,SUP001,35,35,308.59,12.89,10800.65
OL0004262,O001746,C0071,WH-SOUTH,2025-11-09,2025-11-12,SKU-0080,SUP018,11,11,220.24,1.13,2422.64
OL0004263,O001747,C0169,WH-SOUTH,2025-11-30,2025-12-05,SKU-0018,SUP015,9,9,50.44,18.54,453.96
OL0004264,O001747,C0169,WH-SOUTH,2025-11-30,2025-12-05,SKU-0098,SUP001,26,26,256.4,4.45,6666.4
OL0004265,O001747,C0169,WH-SOUTH,2025-11-30,2025-12-05,SKU-0080,SUP018,18,18,220.24,1.13,3964.32
OL0004266,O001747,C0169,WH-SOUTH,2025-11-30,2025-12-05,SKU-0014,SUP007,27,27,372.73,9.03,10063.71
OL0004267,O001748,C0086,WH-CENTRAL,2025-12-11,2025-12-13,SKU-0011,SUP003,43,43,299.05,12.71,12859.15
OL0004268,O001748,C0086,WH-CENTRAL,2025-12-11,2025-12-13,SKU-0028,SUP007,32,32,288.46,8.09,9230.72
OL0004269,O001748,C0086,WH-CENTRAL,2025-12-11,2025-12-13,SKU-0022,SUP001,8,8,305.03,14.1,2440.24
OL0004270,O001749,C0076,WH-NORTH,2025-07-10,2025-07-15,SKU-0043,SUP008,8,8,312.39,22.89,2499.12
OL0004271,O001749,C0076,WH-NORTH,2025-07-10,2025-07-15,SKU-0019,SUP007,19,3,235.04,9.89,705.12
OL0004272,O001750,C0046,WH-SOUTH,2025-07-13,2025-07-16,SKU-0095,SUP014,11,11,131.86,14.87,1450.46
OL0004273,O001750,C0046,WH-SOUTH,2025-07-13,2025-07-16,SKU-0105,SUP013,8,8,413.18,6.38,3305.44
OL0004274,O001750,C0046,WH-SOUTH,2025-07-13,2025-07-16,SKU-0012,SUP018,31,31,87.99,20.68,2727.69
OL0004275,O001750,C0046,WH-SOUTH,2025-07-13,2025-07-16,SKU-0028,SUP007,29,29,288.46,8.09,8365.34
OL0004276,O001751,C0128,WH-SOUTH,2025-04-23,2025-04-25,SKU-0095,SUP014,34,34,131.86,14.87,4483.24
OL0004277,O001751,C0128,WH-SOUTH,2025-04-23,2025-04-25,SKU-0105,SUP013,18,18,413.18,6.38,7437.24
OL0004278,O001752,C0178,WH-SOUTH,2025-07-25,2025-07-27,SKU-0065,SUP016,3,3,164.44,20.43,493.32
OL0004279,O001752,C0178,WH-SOUTH,2025-07-25,2025-07-27,SKU-0058,SUP010,27,27,317.74,7.06,8578.98
OL0004280,O001752,C0178,WH-SOUTH,2025-07-25,2025-07-27,SKU-0034,SUP012,3,3,430.64,11.86,1291.92
OL0004281,O001752,C0178,WH-SOUTH,2025-07-25,2025-07-27,SKU-0007,SUP010,7,7,400.43,0.7,2803.01
OL0004282,O001753,C0080,WH-CENTRAL,2025-01-25,2025-01-27,SKU-0106,SUP001,11,11,308.59,12.89,3394.49
OL0004283,O001753,C0080,WH-CENTRAL,2025-01-25,2025-01-27,SKU-0095,SUP014,32,32,131.86,14.87,4219.52
OL0004284,O001754,C0168,WH-SOUTH,2025-07-14,2025-07-17,SKU-0085,SUP002,7,7,436.94,3.52,3058.58
OL0004285,O001754,C0168,WH-SOUTH,2025-07-14,2025-07-17,SKU-0096,SUP007,11,11,21.39,22.38,235.29
OL0004286,O001755,C0099,WH-NORTH,2025-10-11,2025-10-14,SKU-0111,SUP011,26,26,354.64,14.5,9220.64
OL0004287,O001755,C0099,WH-NORTH,2025-10-11,2025-10-14,SKU-0012,SUP018,7,7,87.99,20.68,615.93
OL0004288,O001755,C0099,WH-NORTH,2025-10-11,2025-10-14,SKU-0088,SUP006,9,9,195.2,1.67,1756.8
OL0004289,O001755,C0099,WH-NORTH,2025-10-11,2025-10-14,SKU-0048,SUP010,23,23,119.31,16.64,2744.13
OL0004290,O001756,C0044,WH-CENTRAL,2025-01-14,2025-01-21,SKU-0071,SUP016,41,41,165.33,23.96,6778.53
OL0004291,O001756,C0044,WH-CENTRAL,2025-01-14,2025-01-21,SKU-0026,SUP012,16,16,411.14,7.45,6578.24
OL0004292,O001756,C0044,WH-CENTRAL,2025-01-14,2025-01-21,SKU-0103,SUP011,34,34,371.27,9.15,12623.18
OL0004293,O001756,C0044,WH-CENTRAL,2025-01-14,2025-01-21,SKU-0119,SUP019,35,35,232.87,11.15,8150.45
OL0004294,O001757,C0126,WH-CENTRAL,2025-06-20,2025-06-27,SKU-0028,SUP007,37,37,288.46,8.09,10673.02
OL0004295,O001758,C0011,WH-CENTRAL,2025-09-16,2025-09-21,SKU-0054,SUP018,7,7,409.52,16.01,2866.64
OL0004296,O001758,C0011,WH-CENTRAL,2025-09-16,2025-09-21,SKU-0095,SUP014,43,43,131.86,14.87,5669.98
OL0004297,O001758,C0011,WH-CENTRAL,2025-09-16,2025-09-21,SKU-0094,SUP012,20,20,65.62,2.03,1312.4
OL0004298,O001759,C0111,WH-NORTH,2025-07-07,2025-07-12,SKU-0080,SUP018,1,1,220.24,1.13,220.24
OL0004299,O001759,C0111,WH-NORTH,2025-07-07,2025-07-12,SKU-0082,SUP015,32,32,186.7,12.62,5974.4
OL0004300,O001759,C0111,WH-NORTH,2025-07-07,2025-07-12,SKU-0111,SUP011,17,17,354.64,14.5,6028.88
OL0004301,O001759,C0111,WH-NORTH,2025-07-07,2025-07-12,SKU-0108,SUP008,22,22,250.41,2.45,5509.02
OL0004302,O001760,C0101,WH-NORTH,2025-02-20,2025-02-25,SKU-0032,SUP019,6,6,319.2,7.69,1915.2
OL0004303,O001760,C0101,WH-NORTH,2025-02-20,2025-02-25,SKU-0089,SUP005,1,1,235.54,23.14,235.54
OL0004304,O001761,C0066,WH-CENTRAL,2025-09-24,2025-09-29,SKU-0020,SUP007,14,14,422.59,3.67,5916.26
OL0004305,O001761,C0066,WH-CENTRAL,2025-09-24,2025-09-29,SKU-0058,SUP010,8,0,317.74,7.06,0.0
OL0004306,O001762,C0049,WH-NORTH,2025-08-11,2025-08-14,SKU-0045,SUP001,42,42,410.01,19.04,17220.42
OL0004307,O001763,C0117,WH-CENTRAL,2025-12-17,2025-12-22,SKU-0082,SUP015,7,7,186.7,12.62,1306.9
OL0004308,O001764,C0031,WH-CENTRAL,2025-01-14,2025-01-17,SKU-0086,SUP007,22,22,116.57,1.9,2564.54
OL0004309,O001764,C0031,WH-CENTRAL,2025-01-14,2025-01-17,SKU-0032,SUP019,40,40,319.2,7.69,12768.0
OL0004310,O001764,C0031,WH-CENTRAL,2025-01-14,2025-01-17,SKU-0093,SUP002,8,8,289.43,8.06,2315.44
OL0004311,O001764,C0031,WH-CENTRAL,2025-01-14,2025-01-17,SKU-0030,SUP011,22,22,97.99,13.31,2155.78
OL0004312,O001765,C0126,WH-CENTRAL,2025-04-27,2025-04-30,SKU-0087,SUP011,34,34,94.56,5.09,3215.04
OL0004313,O001765,C0126,WH-CENTRAL,2025-04-27,2025-04-30,SKU-0101,SUP016,4,4,403.55,17.64,1614.2
OL0004314,O001765,C0126,WH-CENTRAL,2025-04-27,2025-04-30,SKU-0097,SUP011,24,24,242.22,10.47,5813.28
OL0004315,O001765,C0126,WH-CENTRAL,2025-04-27,2025-04-30,SKU-0117,SUP015,26,26,418.83,24.0,10889.58
OL0004316,O001766,C0119,WH-CENTRAL,2025-05-19,2025-05-22,SKU-0025,SUP009,37,37,120.81,8.77,4469.97
OL0004317,O001767,C0074,WH-SOUTH,2025-07-13,2025-07-20,SKU-0016,SUP003,8,2,327.4,10.64,654.8
OL0004318,O001767,C0074,WH-SOUTH,2025-07-13,2025-07-20,SKU-0050,SUP003,39,39,277.73,21.32,10831.47
OL0004319,O001767,C0074,WH-SOUTH,2025-07-13,2025-07-20,SKU-0025,SUP009,40,40,120.81,8.77,4832.4
OL0004320,O001767,C0074,WH-SOUTH,2025-07-13,2025-07-20,SKU-0105,SUP013,6,6,413.18,6.38,2479.08
OL0004321,O001768,C0126,WH-CENTRAL,2025-06-25,2025-06-30,SKU-0021,SUP012,22,22,397.37,23.95,8742.14
OL0004322,O001768,C0126,WH-CENTRAL,2025-06-25,2025-06-30,SKU-0094,SUP012,7,7,65.62,2.03,459.34
OL0004323,O001769,C0138,WH-NORTH,2025-09-20,2025-09-25,SKU-0117,SUP015,15,15,418.83,24.0,6282.45
OL0004324,O001770,C0004,WH-CENTRAL,2025-08-13,2025-08-16,SKU-0096,SUP007,10,10,21.39,22.38,213.9
OL0004325,O001771,C0038,WH-CENTRAL,2025-10-27,2025-10-30,SKU-0044,SUP003,41,41,312.47,21.05,12811.27
OL0004326,O001771,C0038,WH-CENTRAL,2025-10-27,2025-10-30,SKU-0002,SUP017,41,41,145.93,22.77,5983.13
OL0004327,O001772,C0116,WH-NORTH,2025-02-26,2025-03-05,SKU-0050,SUP003,28,28,277.73,21.32,7776.44
OL0004328,O001772,C0116,WH-NORTH,2025-02-26,2025-03-05,SKU-0006,SUP009,37,37,234.28,2.96,8668.36
OL0004329,O001772,C0116,WH-NORTH,2025-02-26,2025-03-05,SKU-0096,SUP007,36,36,21.39,22.38,770.04
OL0004330,O001772,C0116,WH-NORTH,2025-02-26,2025-03-05,SKU-0045,SUP001,15,15,410.01,19.04,6150.15
OL0004331,O001773,C0027,WH-SOUTH,2025-07-05,2025-07-10,SKU-0038,SUP018,14,14,142.09,2.41,1989.26
OL0004332,O001774,C0142,WH-CENTRAL,2025-02-27,2025-03-04,SKU-0039,SUP009,38,38,47.86,2.08,1818.68
OL0004333,O001774,C0142,WH-CENTRAL,2025-02-27,2025-03-04,SKU-0099,SUP001,6,6,350.93,7.93,2105.58
OL0004334,O001775,C0117,WH-NORTH,2025-05-03,2025-05-08,SKU-0076,SUP009,2,0,343.17,5.77,0.0
OL0004335,O001775,C0117,WH-NORTH,2025-05-03,2025-05-08,SKU-0119,SUP019,20,20,232.87,11.15,4657.4
OL0004336,O001776,C0007,WH-NORTH,2025-03-26,2025-03-29,SKU-0069,SUP001,9,9,68.6,10.78,617.4
OL0004337,O001776,C0007,WH-NORTH,2025-03-26,2025-03-29,SKU-0074,SUP013,26,26,143.08,2.34,3720.08
OL0004338,O001776,C0007,WH-NORTH,2025-03-26,2025-03-29,SKU-0038,SUP018,6,6,142.09,2.41,852.54
OL0004339,O001777,C0041,WH-CENTRAL,2025-03-27,2025-04-01,SKU-0052,SUP016,16,16,21.45,2.83,343.2
OL0004340,O001777,C0041,WH-CENTRAL,2025-03-27,2025-04-01,SKU-0059,SUP014,34,34,435.26,22.58,14798.84
OL0004341,O001777,C0041,WH-CENTRAL,2025-03-27,2025-04-01,SKU-0038,SUP018,36,36,142.09,2.41,5115.24
OL0004342,O001778,C0051,WH-CENTRAL,2025-07-05,2025-07-10,SKU-0038,SUP018,29,29,142.09,2.41,4120.61
OL0004343,O001778,C0051,WH-CENTRAL,2025-07-05,2025-07-10,SKU-0107,SUP011,31,31,167.78,19.54,5201.18
OL0004344,O001779,C0091,WH-CENTRAL,2025-11-28,2025-12-03,SKU-0018,SUP015,27,27,50.44,18.54,1361.88
OL0004345,O001780,C0147,WH-NORTH,2025-04-17,2025-04-22,SKU-0080,SUP018,33,33,220.24,1.13,7267.92
OL0004346,O001780,C0147,WH-NORTH,2025-04-17,2025-04-22,SKU-0105,SUP013,19,19,413.18,6.38,7850.42
OL0004347,O001780,C0147,WH-NORTH,2025-04-17,2025-04-22,SKU-0031,SUP015,8,8,427.01,4.27,3416.08
OL0004348,O001780,C0147,WH-NORTH,2025-04-17,2025-04-22,SKU-0108,SUP008,40,40,250.41,2.45,10016.4
OL0004349,O001781,C0069,WH-CENTRAL,2025-05-07,2025-05-10,SKU-0034,SUP012,22,22,430.64,11.86,9474.08
OL0004350,O001781,C0069,WH-CENTRAL,2025-05-07,2025-05-10,SKU-0095,SUP014,26,26,131.86,14.87,3428.36
OL0004351,O001781,C0069,WH-CENTRAL,2025-05-07,2025-05-10,SKU-0067,SUP010,15,15,225.65,0.48,3384.75
OL0004352,O001781,C0069,WH-CENTRAL,2025-05-07,2025-05-10,SKU-0022,SUP001,38,38,305.03,14.1,11591.14
OL0004353,O001782,C0076,WH-NORTH,2025-07-13,2025-07-18,SKU-0003,SUP016,31,31,296.77,6.55,9199.87
OL0004354,O001783,C0159,WH-SOUTH,2025-03-29,2025-04-05,SKU-0100,SUP015,12,12,94.04,10.94,1128.48
OL0004355,O001783,C0159,WH-SOUTH,2025-03-29,2025-04-05,SKU-0092,SUP015,36,36,164.73,1.67,5930.28
OL0004356,O001784,C0079,WH-SOUTH,2025-12-24,2025-12-26,SKU-0072,SUP014,26,26,30.52,10.39,793.52
OL0004357,O001784,C0079,WH-SOUTH,2025-12-24,2025-12-26,SKU-0095,SUP014,35,35,131.86,14.87,4615.1
OL0004358,O001785,C0017,WH-NORTH,2025-03-25,2025-03-30,SKU-0042,SUP008,18,18,149.83,4.69,2696.94
OL0004359,O001785,C0017,WH-NORTH,2025-03-25,2025-03-30,SKU-0118,SUP001,11,4,181.72,10.35,726.88
OL0004360,O001785,C0017,WH-NORTH,2025-03-25,2025-03-30,SKU-0056,SUP013,17,17,268.75,17.59,4568.75
OL0004361,O001786,C0081,WH-NORTH,2025-04-09,2025-04-14,SKU-0044,SUP003,43,43,312.47,21.05,13436.21
OL0004362,O001786,C0081,WH-NORTH,2025-04-09,2025-04-14,SKU-0082,SUP015,4,4,186.7,12.62,746.8
OL0004363,O001786,C0081,WH-NORTH,2025-04-09,2025-04-14,SKU-0013,SUP008,43,43,145.46,12.28,6254.78
OL0004364,O001786,C0081,WH-NORTH,2025-04-09,2025-04-14,SKU-0098,SUP001,40,40,256.4,4.45,10256.0
OL0004365,O001787,C0149,WH-NORTH,2025-04-13,2025-04-18,SKU-0070,SUP004,13,13,309.73,10.84,4026.49
OL0004366,O001787,C0149,WH-NORTH,2025-04-13,2025-04-18,SKU-0056,SUP013,23,23,268.75,17.59,6181.25
OL0004367,O001787,C0149,WH-NORTH,2025-04-13,2025-04-18,SKU-0058,SUP010,27,27,317.74,7.06,8578.98
OL0004368,O001788,C0007,WH-CENTRAL,2025-09-24,2025-09-26,SKU-0082,SUP015,5,5,186.7,12.62,933.5
OL0004369,O001788,C0007,WH-CENTRAL,2025-09-24,2025-09-26,SKU-0108,SUP008,15,15,250.41,2.45,3756.15
OL0004370,O001788,C0007,WH-CENTRAL,2025-09-24,2025-09-26,SKU-0005,SUP010,10,10,370.74,16.29,3707.4
OL0004371,O001789,C0089,WH-NORTH,2025-10-20,2025-10-23,SKU-0100,SUP015,40,40,94.04,10.94,3761.6
OL0004372,O001789,C0089,WH-NORTH,2025-10-20,2025-10-23,SKU-0054,SUP018,15,15,409.52,16.01,6142.8
OL0004373,O001789,C0089,WH-NORTH,2025-10-20,2025-10-23,SKU-0059,SUP014,16,16,435.26,22.58,6964.16
OL0004374,O001790,C0092,WH-NORTH,2025-05-22,2025-05-27,SKU-0096,SUP007,18,18,21.39,22.38,385.02
OL0004375,O001790,C0092,WH-NORTH,2025-05-22,2025-05-27,SKU-0117,SUP015,32,32,418.83,24.0,13402.56
OL0004376,O001790,C0092,WH-NORTH,2025-05-22,2025-05-27,SKU-0015,SUP018,16,16,179.95,2.86,2879.2
OL0004377,O001790,C0092,WH-NORTH,2025-05-22,2025-05-27,SKU-0098,SUP001,2,2,256.4,4.45,512.8
OL0004378,O001791,C0077,WH-NORTH,2025-09-25,2025-09-30,SKU-0109,SUP019,3,3,276.36,20.41,829.08
OL0004379,O001792,C0099,WH-CENTRAL,2025-06-15,2025-06-17,SKU-0052,SUP016,42,42,21.45,2.83,900.9
OL0004380,O001792,C0099,WH-CENTRAL,2025-06-15,2025-06-17,SKU-0021,SUP012,18,18,397.37,23.95,7152.66
OL0004381,O001793,C0093,WH-SOUTH,2025-04-30,2025-05-03,SKU-0090,SUP001,42,42,327.08,13.16,13737.36
OL0004382,O001793,C0093,WH-SOUTH,2025-04-30,2025-05-03,SKU-0102,SUP001,13,13,119.08,23.41,1548.04
OL0004383,O001794,C0087,WH-NORTH,2025-08-05,2025-08-08,SKU-0083,SUP011,40,40,148.38,10.76,5935.2
OL0004384,O001794,C0087,WH-NORTH,2025-08-05,2025-08-08,SKU-0071,SUP016,4,4,165.33,23.96,661.32
OL0004385,O001794,C0087,WH-NORTH,2025-08-05,2025-08-08,SKU-0007,SUP010,26,12,400.43,0.7,4805.16
OL0004386,O001795,C0032,WH-NORTH,2025-05-17,2025-05-19,SKU-0038,SUP018,34,34,142.09,2.41,4831.06
OL0004387,O001796,C0049,WH-SOUTH,2025-03-18,2025-03-21,SKU-0025,SUP009,24,24,120.81,8.77,2899.44
OL0004388,O001796,C0049,WH-SOUTH,2025-03-18,2025-03-21,SKU-0078,SUP011,33,33,411.97,14.46,13595.01
OL0004389,O001796,C0049,WH-SOUTH,2025-03-18,2025-03-21,SKU-0048,SUP010,15,15,119.31,16.64,1789.65
OL0004390,O001797,C0081,WH-CENTRAL,2025-07-19,2025-07-22,SKU-0042,SUP008,20,20,149.83,4.69,2996.6
OL0004391,O001797,C0081,WH-CENTRAL,2025-07-19,2025-07-22,SKU-0035,SUP006,27,27,299.76,18.14,8093.52
OL0004392,O001797,C0081,WH-CENTRAL,2025-07-19,2025-07-22,SKU-0024,SUP003,37,37,405.49,2.76,15003.13
OL0004393,O001797,C0081,WH-CENTRAL,2025-07-19,2025-07-22,SKU-0029,SUP017,22,22,329.72,3.26,7253.84
OL0004394,O001798,C0124,WH-NORTH,2025-10-06,2025-10-09,SKU-0031,SUP015,6,6,427.01,4.27,2562.06
OL0004395,O001798,C0124,WH-NORTH,2025-10-06,2025-10-09,SKU-0103,SUP011,31,31,371.27,9.15,11509.37
OL0004396,O001798,C0124,WH-NORTH,2025-10-06,2025-10-09,SKU-0019,SUP007,11,11,235.04,9.89,2585.44
OL0004397,O001798,C0124,WH-NORTH,2025-10-06,2025-10-09,SKU-0024,SUP003,17,17,405.49,2.76,6893.33
OL0004398,O001799,C0031,WH-CENTRAL,2025-05-25,2025-06-01,SKU-0012,SUP018,39,39,87.99,20.68,3431.61
OL0004399,O001799,C0031,WH-CENTRAL,2025-05-25,2025-06-01,SKU-0070,SUP004,3,3,309.73,10.84,929.19
OL0004400,O001800,C0044,WH-CENTRAL,2025-12-16,2025-12-18,SKU-0019,SUP007,31,31,235.04,9.89,7286.24
OL0004401,O001800,C0044,WH-CENTRAL,2025-12-16,2025-12-18,SKU-0020,SUP007,36,36,422.59,3.67,15213.24
OL0004402,O001800,C0044,WH-CENTRAL,2025-12-16,2025-12-18,SKU-0071,SUP016,28,28,165.33,23.96,4629.24
OL0004403,O001801,C0087,WH-NORTH,2025-06-30,2025-07-02,SKU-0117,SUP015,36,36,418.83,24.0,15077.88
OL0004404,O001801,C0087,WH-NORTH,2025-06-30,2025-07-02,SKU-0029,SUP017,11,11,329.72,3.26,3626.92
OL0004405,O001802,C0090,WH-NORTH,2025-08-08,2025-08-13,SKU-0031,SUP015,7,7,427.01,4.27,2989.07
OL0004406,O001802,C0090,WH-NORTH,2025-08-08,2025-08-13,SKU-0085,SUP002,16,16,436.94,3.52,6991.04
OL0004407,O001802,C0090,WH-NORTH,2025-08-08,2025-08-13,SKU-0038,SUP018,23,23,142.09,2.41,3268.07
OL0004408,O001802,C0090,WH-NORTH,2025-08-08,2025-08-13,SKU-0041,SUP008,1,1,20.8,7.21,20.8
OL0004409,O001803,C0057,WH-NORTH,2025-07-24,2025-07-27,SKU-0115,SUP013,22,22,311.86,9.05,6860.92
OL0004410,O001803,C0057,WH-NORTH,2025-07-24,2025-07-27,SKU-0112,SUP003,2,2,267.95,9.6,535.9
OL0004411,O001803,C0057,WH-NORTH,2025-07-24,2025-07-27,SKU-0045,SUP001,44,44,410.01,19.04,18040.44
OL0004412,O001804,C0090,WH-NORTH,2025-01-06,2025-01-11,SKU-0089,SUP005,29,24,235.54,23.14,5652.96
OL0004413,O001804,C0090,WH-NORTH,2025-01-06,2025-01-11,SKU-0040,SUP015,8,8,371.57,19.33,2972.56
OL0004414,O001804,C0090,WH-NORTH,2025-01-06,2025-01-11,SKU-0073,SUP003,36,36,65.24,7.96,2348.64
OL0004415,O001805,C0027,WH-NORTH,2025-01-14,2025-01-17,SKU-0079,SUP015,39,39,222.99,5.53,8696.61
OL0004416,O001805,C0027,WH-NORTH,2025-01-14,2025-01-17,SKU-0014,SUP007,33,1,372.73,9.03,372.73
OL0004417,O001806,C0163,WH-CENTRAL,2025-10-24,2025-10-27,SKU-0100,SUP015,44,44,94.04,10.94,4137.76
OL0004418,O001806,C0163,WH-CENTRAL,2025-10-24,2025-10-27,SKU-0054,SUP018,2,2,409.52,16.01,819.04
OL0004419,O001806,C0163,WH-CENTRAL,2025-10-24,2025-10-27,SKU-0117,SUP015,32,32,418.83,24.0,13402.56
OL0004420,O001807,C0055,WH-CENTRAL,2025-04-25,2025-04-30,SKU-0048,SUP010,44,44,119.31,16.64,5249.64
OL0004421,O001807,C0055,WH-CENTRAL,2025-04-25,2025-04-30,SKU-0105,SUP013,27,27,413.18,6.38,11155.86
OL0004422,O001807,C0055,WH-CENTRAL,2025-04-25,2025-04-30,SKU-0044,SUP003,11,11,312.47,21.05,3437.17
OL0004423,O001807,C0055,WH-CENTRAL,2025-04-25,2025-04-30,SKU-0068,SUP007,19,19,366.25,16.19,6958.75
OL0004424,O001808,C0157,WH-CENTRAL,2025-12-23,2025-12-26,SKU-0046,SUP010,1,1,144.37,23.41,144.37
OL0004425,O001809,C0146,WH-CENTRAL,2025-11-11,2025-11-13,SKU-0069,SUP001,39,39,68.6,10.78,2675.4
OL0004426,O001809,C0146,WH-CENTRAL,2025-11-11,2025-11-13,SKU-0120,SUP003,40,40,130.77,11.56,5230.8
OL0004427,O001809,C0146,WH-CENTRAL,2025-11-11,2025-11-13,SKU-0058,SUP010,4,4,317.74,7.06,1270.96
OL0004428,O001810,C0066,WH-NORTH,2025-10-07,2025-10-12,SKU-0033,SUP009,6,6,265.66,7.98,1593.96
OL0004429,O001810,C0066,WH-NORTH,2025-10-07,2025-10-12,SKU-0029,SUP017,30,30,329.72,3.26,9891.6
OL0004430,O001810,C0066,WH-NORTH,2025-10-07,2025-10-12,SKU-0011,SUP003,42,42,299.05,12.71,12560.1
OL0004431,O001810,C0066,WH-NORTH,2025-10-07,2025-10-12,SKU-0100,SUP015,22,22,94.04,10.94,2068.88
OL0004432,O001811,C0158,WH-CENTRAL,2025-02-18,2025-02-23,SKU-0087,SUP011,30,30,94.56,5.09,2836.8
OL0004433,O001811,C0158,WH-CENTRAL,2025-02-18,2025-02-23,SKU-0102,SUP001,8,8,119.08,23.41,952.64
OL0004434,O001811,C0158,WH-CENTRAL,2025-02-18,2025-02-23,SKU-0011,SUP003,15,15,299.05,12.71,4485.75
OL0004435,O001811,C0158,WH-CENTRAL,2025-02-18,2025-02-23,SKU-0025,SUP009,1,1,120.81,8.77,120.81
OL0004436,O001812,C0037,WH-SOUTH,2025-06-11,2025-06-16,SKU-0001,SUP008,2,2,240.69,14.01,481.38
OL0004437,O001812,C0037,WH-SOUTH,2025-06-11,2025-06-16,SKU-0111,SUP011,25,25,354.64,14.5,8866.0
OL0004438,O001813,C0097,WH-NORTH,2025-02-26,2025-03-03,SKU-0048,SUP010,6,6,119.31,16.64,715.86
OL0004439,O001813,C0097,WH-NORTH,2025-02-26,2025-03-03,SKU-0041,SUP008,12,12,20.8,7.21,249.6
OL0004440,O001814,C0019,WH-CENTRAL,2025-06-23,2025-06-28,SKU-0067,SUP010,25,25,225.65,0.48,5641.25
OL0004441,O001814,C0019,WH-CENTRAL,2025-06-23,2025-06-28,SKU-0064,SUP015,12,12,434.49,20.1,5213.88
OL0004442,O001814,C0019,WH-CENTRAL,2025-06-23,2025-06-28,SKU-0073,SUP003,26,4,65.24,7.96,260.96
OL0004443,O001815,C0087,WH-SOUTH,2025-06-01,2025-06-06,SKU-0076,SUP009,10,10,343.17,5.77,3431.7
OL0004444,O001815,C0087,WH-SOUTH,2025-06-01,2025-06-06,SKU-0102,SUP001,7,7,119.08,23.41,833.56
OL0004445,O001815,C0087,WH-SOUTH,2025-06-01,2025-06-06,SKU-0016,SUP003,13,13,327.4,10.64,4256.2
OL0004446,O001816,C0010,WH-CENTRAL,2025-08-28,2025-09-02,SKU-0009,SUP015,10,10,132.66,19.23,1326.6
OL0004447,O001817,C0026,WH-NORTH,2025-10-12,2025-10-17,SKU-0064,SUP015,16,16,434.49,20.1,6951.84
OL0004448,O001817,C0026,WH-NORTH,2025-10-12,2025-10-17,SKU-0083,SUP011,32,32,148.38,10.76,4748.16
OL0004449,O001818,C0097,WH-CENTRAL,2025-05-19,2025-05-24,SKU-0001,SUP008,43,43,240.69,14.01,10349.67
OL0004450,O001818,C0097,WH-CENTRAL,2025-05-19,2025-05-24,SKU-0120,SUP003,2,2,130.77,11.56,261.54
OL0004451,O001819,C0024,WH-CENTRAL,2025-04-07,2025-04-14,SKU-0005,SUP010,39,39,370.74,16.29,14458.86
OL0004452,O001820,C0160,WH-CENTRAL,2025-03-09,2025-03-11,SKU-0048,SUP010,36,36,119.31,16.64,4295.16
OL0004453,O001820,C0160,WH-CENTRAL,2025-03-09,2025-03-11,SKU-0091,SUP009,25,25,437.88,3.8,10947.0
