order_id,customer_id,warehouse,order_date,promised_date,units_ordered,units_shipped,revenue,carrier,delivery_date,freight_cost,handling_cost,exception_cost,shipment_weight_kg,in_full,on_time,otif,lead_time_days,backorder_units,cost_to_serve,freight_cost_per_kg
O002083,C0067,WH-SOUTH,2025-06-24,2025-06-29,119,119,32501.16,CarrierB,2025-06-29,390.33,16.63,0.0,731.37,True,True,True,5,0,406.96,0.5336970343328274
O002084,C0079,WH-SOUTH,2025-05-25,2025-05-30,115,115,29881.9,CarrierA,2025-05-30,1226.18,6.74,0.0,1737.41,True,True,True,5,0,1232.92,0.7057516648344375
O002085,C0012,WH-SOUTH,2025-12-15,2025-12-18,136,136,41602.61,CarrierA,2025-12-18,731.51,12.64,0.0,1976.24,True,True,True,3,0,744.15,0.370152410638384
O002086,C0040,WH-CENTRAL,2025-08-24,2025-08-31,105,105,39150.69,CarrierA,2025-08-31,1040.0,12.72,0.0,1228.59,True,True,True,7,0,1052.72,0.8464988319944001
O002087,C0042,WH-NORTH,2025-01-06,2025-01-13,44,44,6087.4400000000005,CarrierA,2025-01-13,367.19,6.4,0.0,599.89,True,True,True,7,0,373.59,0.6120955508509893
O002088,C0131,WH-CENTRAL,2025-08-31,2025-09-03,80,80,19770.81,CarrierC,2025-09-03,448.47,12.86,0.0,551.86,True,True,True,3,0,461.33000000000004,0.8126517595042221
O002089,C0132,WH-SOUTH,2025-09-13,2025-09-18,60,60,9536.76,CarrierA,2025-09-20,523.76,8.2,34.98,645.62,True,False,False,7,0,566.94,0.8112512003965181
O002090,C0147,WH-CENTRAL,2025-10-07,2025-10-12,79,79,8212.49,CarrierA,2025-10-12,888.37,16.17,0.0,1740.84,True,True,True,5,0,904.54,0.5103111141747663
O002091,C0163,WH-NORTH,2025-04-09,2025-04-11,38,38,812.82,CarrierA,2025-04-11,471.79,5.51,0.0,850.44,True,True,True,2,0,477.3,0.554759888998636
O002092,C0144,WH-CENTRAL,2025-11-18,2025-11-25,50,50,11522.57,CarrierA,2025-11-28,380.32,10.41,52.48,565.27,True,False,False,10,0,443.21000000000004,0.6728112229554019
O002093,C0078,WH-NORTH,2025-03-23,2025-03-26,54,54,8041.43,CarrierB,2025-03-26,442.39,4.53,0.0,965.18,True,True,True,3,0,446.91999999999996,0.4583497378727284
O002094,C0057,WH-NORTH,2025-05-13,2025-05-18,81,81,27103.17,CarrierA,2025-05-18,494.5,15.27,0.0,1122.9,True,True,True,5,0,509.77,0.44037759373051916
O002095,C0130,WH-CENTRAL,2025-08-18,2025-08-23,11,11,1648.13,CarrierD,2025-08-23,39.11,11.37,0.0,51.59,True,True,True,5,0,50.48,0.7580926536150416
O002096,C0112,WH-CENTRAL,2025-10-23,2025-10-26,94,94,29294.42,CarrierC,2025-10-28,735.24,16.37,22.64,1255.4,True,False,False,5,0,774.25,0.5856619404173968
O002097,C0009,WH-CENTRAL,2025-09-03,2025-09-08,75,55,8683.15,CarrierA,2025-09-08,286.97,4.31,0.0,365.37,False,True,False,5,20,291.28000000000003,0.7854229958672032
O002098,C0180,WH-NORTH,2025-04-26,2025-04-29,74,74,16957.73,CarrierA,2025-04-30,370.12,11.91,40.88,530.88,True,False,False,4,0,422.91,0.6971820373719108
O002099,C0152,WH-SOUTH,2025-11-09,2025-11-14,40,40,11968.710000000001,CarrierD,2025-11-14,711.88,10.09,0.0,910.92,True,True,True,5,0,721.97,0.7814956307908488
O002100,C0092,WH-SOUTH,2025-11-07,2025-11-10,31,31,9684.09,CarrierC,2025-11-10,336.48,8.89,0.0,709.59,True,True,True,3,0,345.37,0.4741893205935822
O002101,C0028,WH-NORTH,2025-04-11,2025-04-18,26,26,7506.16,CarrierB,2025-04-18,218.94,12.22,0.0,226.83,True,True,True,7,0,231.16,0.9652162412379315
O002102,C0104,WH-CENTRAL,2025-01-29,2025-02-05,49,49,11504.92,CarrierB,2025-02-10,259.25,5.27,55.42,461.63,True,False,False,12,0,319.94,0.5615969499382623
O002103,C0170,WH-SOUTH,2025-09-17,2025-09-20,34,34,1176.8000000000002,CarrierA,2025-09-20,177.48,4.13,0.0,192.99,True,True,True,3,0,181.60999999999999,0.919633141613555
O002104,C0109,WH-SOUTH,2025-01-10,2025-01-15,95,95,24537.3,CarrierB,2025-01-15,685.64,13.64,0.0,1289.06,True,True,True,5,0,699.28,0.53189145578949
O002105,C0137,WH-CENTRAL,2025-01-14,2025-01-19,33,16,6092.16,CarrierA,2025-01-19,123.84,6.73,0.0,303.24,False,True,False,5,17,130.57,0.40838939453897904
O002106,C0106,WH-CENTRAL,2025-12-17,2025-12-20,30,30,4969.2,CarrierB,2025-12-20,509.69,13.83,0.0,652.2,True,True,True,3,0,523.52,0.7814934069303894
O002107,C0053,WH-SOUTH,2025-10-29,2025-11-03,65,65,16667.15,CarrierB,2025-11-03,892.28,17.36,0.0,1095.21,True,True,True,5,0,909.64,0.8147113338994347
O002108,C0055,WH-CENTRAL,2025-10-24,2025-10-27,106,106,31552.5,CarrierC,2025-10-27,724.24,5.63,0.0,1155.82,True,True,True,3,0,729.87,0.626602758214947
O002109,C0125,WH-CENTRAL,2025-02-06,2025-02-08,41,33,13381.17,CarrierA,2025-02-13,73.28,6.73,6.37,91.08,False,False,False,7,8,86.38000000000001,0.8045674132630655
O002110,C0108,WH-NORTH,2025-04-07,2025-04-10,30,30,11074.07,CarrierB,2025-04-10,70.9,14.81,0.0,144.64,True,True,True,3,0,85.71000000000001,0.4901825221238939
O002111,C0126,WH-SOUTH,2025-03-25,2025-03-30,78,78,16220.359999999999,CarrierA,2025-03-30,137.35,17.43,0.0,307.94,True,True,True,5,0,154.78,0.44602844710008444
O002112,C0123,WH-SOUTH,2025-12-21,2025-12-24,13,13,1355.68,CarrierC,2025-12-24,74.01,5.29,0.0,155.07,True,True,True,3,0,79.30000000000001,0.47726833043141814
O002113,C0027,WH-CENTRAL,2025-02-23,2025-02-25,54,54,4886.97,CarrierB,2025-02-27,235.83,9.64,34.82,440.01,True,False,False,4,0,280.29,0.5359650917024613
O002114,C0171,WH-CENTRAL,2025-01-10,2025-01-13,83,83,10105.58,CarrierC,2025-01-13,402.34,11.23,0.0,756.29,True,True,True,3,0,413.57,0.5319916963069722
O002115,C0054,WH-SOUTH,2025-02-28,2025-03-05,16,16,1407.84,CarrierD,2025-03-05,240.14,11.74,0.0,330.88,True,True,True,5,0,251.88,0.7257616054158607
O002116,C0132,WH-CENTRAL,2025-08-20,2025-08-25,40,40,6588.94,CarrierC,2025-08-25,388.41,4.45,0.0,645.07,True,True,True,5,0,392.86,0.6021207000790612
O002117,C0057,WH-NORTH,2025-08-09,2025-08-14,11,11,1325.5,CarrierB,2025-08-19,57.86,10.14,41.64,65.23,True,False,False,10,0,109.64,0.8870151770657673
O002118,C0082,WH-NORTH,2025-02-10,2025-02-15,14,14,3337.04,CarrierA,2025-02-15,50.69,13.37,0.0,71.82,True,True,True,5,0,64.06,0.7057922584238374
O002119,C0175,WH-CENTRAL,2025-04-07,2025-04-10,16,16,3567.84,CarrierD,2025-04-11,44.13,9.88,50.58,88.48,True,False,False,4,0,104.59,0.49875678119349004
O002120,C0107,WH-CENTRAL,2025-08-25,2025-08-30,28,28,6166.72,CarrierD,2025-08-30,34.84,5.65,0.0,31.64,True,True,True,5,0,40.49,1.1011378002528447
O002121,C0079,WH-CENTRAL,2025-05-18,2025-05-23,58,58,13420.18,CarrierA,2025-05-26,527.87,12.0,35.93,876.22,True,False,False,8,0,575.8,0.6024400264773687
O002122,C0041,WH-SOUTH,2025-06-19,2025-06-26,54,54,7181.530000000001,CarrierB,2025-06-27,425.71,13.72,26.17,521.38,True,False,False,8,0,465.6,0.8165061950976255
O002123,C0050,WH-SOUTH,2025-11-06,2025-11-11,39,39,13143.73,CarrierB,2025-11-11,203.0,10.56,0.0,221.82,True,True,True,5,0,213.56,0.9151564331439906
O002124,C0016,WH-NORTH,2025-07-22,2025-07-27,46,46,3584.8799999999997,CarrierB,2025-07-28,416.33,8.71,57.05,903.37,True,False,False,6,0,482.09,0.46086321219433896
O002125,C0023,WH-NORTH,2025-01-14,2025-01-21,14,14,3297.56,CarrierC,2025-01-21,288.69,14.54,0.0,323.96,True,True,True,7,0,303.23,0.8911285343869614
O002126,C0064,WH-CENTRAL,2025-05-02,2025-05-05,116,116,23918.58,CarrierD,2025-05-05,1358.73,7.55,0.0,1735.95,True,True,True,3,0,1366.28,0.7827011146634407
O002127,C0165,WH-CENTRAL,2025-03-07,2025-03-12,89,89,21218.49,CarrierD,2025-03-12,445.46,5.8,0.0,549.43,True,True,True,5,0,451.26,0.8107675227053492
O002128,C0146,WH-SOUTH,2025-04-07,2025-04-10,98,98,15261.35,CarrierA,2025-04-13,332.43,12.81,45.3,755.87,True,False,False,6,0,390.54,0.43979784883644013
O002129,C0158,WH-NORTH,2025-06-11,2025-06-18,37,37,5293.96,CarrierA,2025-06-17,68.02,17.86,0.0,86.58,True,True,True,6,0,85.88,0.7856317856317856
O002130,C0093,WH-CENTRAL,2025-12-12,2025-12-17,92,92,36991.39,CarrierC,2025-12-17,1063.43,14.85,0.0,1475.19,True,True,True,5,0,1078.28,0.7208766328405155
O002131,C0081,WH-NORTH,2025-04-16,2025-04-23,112,106,18988.760000000002,CarrierA,2025-04-23,1208.64,16.37,0.0,2130.92,False,True,False,7,6,1225.01,0.567191635537702
O002132,C0087,WH-CENTRAL,2025-08-16,2025-08-19,79,64,15351.880000000001,CarrierA,2025-08-20,361.52,17.04,33.33,642.1,False,False,False,4,15,411.89,0.5630275657997196
O002133,C0090,WH-NORTH,2025-07-20,2025-07-25,86,86,22854.18,CarrierA,2025-07-28,366.7,8.38,58.46,944.71,True,False,False,8,0,433.53999999999996,0.3881614463697854
O002134,C0033,WH-SOUTH,2025-10-26,2025-11-02,36,36,15763.68,CarrierC,2025-11-02,128.23,7.88,0.0,136.8,True,True,True,7,0,136.10999999999999,0.9373538011695904
O002135,C0142,WH-CENTRAL,2025-05-16,2025-05-21,92,84,30942.440000000002,CarrierA,2025-05-20,590.05,14.5,0.0,812.81,False,True,False,4,8,604.55,0.7259384111908072
O002136,C0027,WH-NORTH,2025-10-27,2025-10-30,58,58,19811.24,CarrierB,2025-10-30,340.86,17.07,0.0,675.74,True,True,True,3,0,357.93,0.504424778761062
O002137,C0152,WH-CENTRAL,2025-07-19,2025-07-24,102,102,30275.93,CarrierC,2025-07-24,710.08,9.24,0.0,1106.27,True,True,True,5,0,719.32,0.6418686215842426
O002138,C0051,WH-CENTRAL,2025-11-29,2025-12-02,35,35,10741.45,CarrierB,2025-12-04,273.28,11.82,13.23,337.58,True,False,False,5,0,298.33,0.809526630724569
O002139,C0134,WH-SOUTH,2025-03-27,2025-04-03,74,66,17854.16,CarrierB,2025-04-03,622.44,11.83,0.0,947.58,False,True,False,7,8,634.2700000000001,0.6568732982967138
O002140,C0067,WH-SOUTH,2025-07-04,2025-07-11,29,29,7562.490000000001,CarrierA,2025-07-10,247.51,17.82,0.0,419.79,True,True,True,6,0,265.33,0.58960432597251
O002141,C0177,WH-CENTRAL,2025-06-26,2025-07-01,100,74,22069.4,CarrierB,2025-07-04,350.13,8.85,5.94,585.14,False,False,False,8,26,364.92,0.5983696209454148
O002142,C0035,WH-CENTRAL,2025-06-26,2025-07-01,66,66,27774.78,CarrierC,2025-07-01,1085.56,4.08,0.0,1247.19,True,True,True,5,0,1089.6399999999999,0.8704046696974799
O002143,C0121,WH-SOUTH,2025-03-24,2025-03-29,129,129,26171.17,CarrierA,2025-03-29,1559.37,4.11,0.0,2210.57,True,True,True,5,0,1563.4799999999998,0.705415345363413
O002144,C0079,WH-NORTH,2025-07-31,2025-08-05,22,22,8026.24,CarrierD,2025-08-05,77.36,16.27,0.0,70.86,True,True,True,5,0,93.63,1.091730172170477
O002145,C0154,WH-SOUTH,2025-03-24,2025-03-27,123,123,20974.61,CarrierD,2025-03-27,564.16,9.39,0.0,907.94,True,True,True,3,0,573.55,0.6213626451087075
O002146,C0113,WH-SOUTH,2025-12-13,2025-12-18,43,43,6813.96,CarrierA,2025-12-18,381.84,13.44,0.0,544.95,True,True,True,5,0,395.28,0.7006881365262867
O002147,C0014,WH-NORTH,2025-09-07,2025-09-12,71,39,10181.72,CarrierA,2025-09-13,314.66,17.8,24.1,431.65,False,False,False,6,32,356.56000000000006,0.7289702305108307
O002148,C0105,WH-CENTRAL,2025-07-27,2025-08-01,44,44,10860.210000000001,CarrierA,2025-08-01,326.64,15.34,0.0,461.79,True,True,True,5,0,341.97999999999996,0.7073345026960306
O002149,C0180,WH-NORTH,2025-02-13,2025-02-16,93,93,35109.7,CarrierD,2025-02-16,298.87,4.31,0.0,699.55,True,True,True,3,0,303.18,0.42723179186619975
O002150,C0135,WH-SOUTH,2025-07-31,2025-08-05,7,7,459.34,CarrierB,2025-08-05,27.63,4.4,0.0,14.21,True,True,True,5,0,32.03,1.944405348346235
O002151,C0133,WH-CENTRAL,2025-01-12,2025-01-17,36,36,14527.8,CarrierA,2025-01-17,269.77,7.16,0.0,635.04,True,True,True,5,0,276.93,0.42480788611740994
O002152,C0137,WH-NORTH,2025-11-03,2025-11-06,91,91,19483.24,CarrierC,2025-11-07,936.81,10.56,25.82,1258.14,True,False,False,4,0,973.1899999999999,0.7445991702036339
O002153,C0151,WH-CENTRAL,2025-02-19,2025-02-24,17,17,6541.6,CarrierA,2025-02-24,58.06,10.37,0.0,36.95,True,True,True,5,0,68.43,1.5713125845737483
O002154,C0097,WH-CENTRAL,2025-03-16,2025-03-23,72,72,13201.800000000001,CarrierD,2025-03-23,120.58,10.98,0.0,265.59,True,True,True,7,0,131.56,0.4540080575322866
O002155,C0060,WH-SOUTH,2025-03-19,2025-03-26,41,41,902.41,CarrierA,2025-03-26,380.67,16.01,0.0,535.05,True,True,True,7,0,396.68,0.7114662181104571
O002156,C0134,WH-CENTRAL,2025-07-17,2025-07-19,16,16,4615.36,CarrierB,2025-07-19,138.73,7.45,0.0,129.44,True,True,True,2,0,146.17999999999998,1.0717707045735476
O002157,C0052,WH-SOUTH,2025-02-26,2025-03-05,98,98,18954.03,CarrierA,2025-03-04,561.45,9.46,0.0,1099.32,True,True,True,6,0,570.9100000000001,0.5107248117017793
O002158,C0171,WH-CENTRAL,2025-10-31,2025-11-05,49,49,7822.87,CarrierB,2025-11-05,290.09,12.57,0.0,611.67,True,True,True,5,0,302.65999999999997,0.47425899586378273
O002159,C0057,WH-CENTRAL,2025-02-15,2025-02-22,37,37,5947.96,CarrierB,2025-02-27,348.36,7.3,35.12,609.8,True,False,False,12,0,390.78000000000003,0.5712692686126599
O002160,C0070,WH-NORTH,2025-05-24,2025-05-31,94,94,19731.920000000002,CarrierB,2025-05-31,504.89,5.87,0.0,1105.37,True,True,True,7,0,510.76,0.45676108452373415
O002161,C0009,WH-NORTH,2025-09-02,2025-09-05,67,67,11273.58,CarrierC,2025-09-05,314.4,4.66,0.0,765.88,True,True,True,3,0,319.06,0.41050817360421993
O002162,C0020,WH-SOUTH,2025-07-21,2025-07-26,11,11,2452.89,CarrierC,2025-07-27,82.06,14.15,35.63,60.83,True,False,False,6,0,131.84,1.349005424954792
O002163,C0024,WH-CENTRAL,2025-09-28,2025-10-01,69,69,6066.15,CarrierC,2025-10-02,669.75,12.61,33.5,1043.34,True,False,False,4,0,715.86,0.6419288055667376
O002164,C0111,WH-CENTRAL,2025-06-14,2025-06-19,5,5,1343.75,CarrierB,2025-06-19,97.97,9.35,0.0,87.95,True,True,True,5,0,107.32,1.1139283683911312
O002165,C0058,WH-CENTRAL,2025-07-10,2025-07-12,14,14,3751.3,CarrierD,2025-07-12,75.4,12.83,0.0,134.4,True,True,True,2,0,88.23,0.5610119047619048
O002166,C0126,WH-SOUTH,2025-02-15,2025-02-22,31,31,9812.93,CarrierA,2025-02-25,261.76,7.46,11.99,482.96,True,False,False,10,0,281.21,0.5419910551598476
O002167,C0021,WH-CENTRAL,2025-03-23,2025-03-30,23,23,9719.57,CarrierA,2025-03-29,67.17,17.1,0.0,84.41,True,True,True,6,0,84.27000000000001,0.7957587963511433
O002168,C0003,WH-CENTRAL,2025-08-07,2025-08-12,89,89,11546.99,CarrierA,2025-08-12,794.88,10.04,0.0,1217.69,True,True,True,5,0,804.92,0.6527769793625635
O002169,C0154,WH-CENTRAL,2025-09-02,2025-09-07,1,1,434.49,CarrierB,2025-09-08,36.64,14.11,49.43,20.1,True,False,False,6,0,100.18,1.8228855721393034
O002170,C0146,WH-CENTRAL,2025-01-30,2025-02-04,72,72,13112.22,CarrierC,2025-02-05,496.03,17.11,45.51,624.03,True,False,False,6,0,558.65,0.7948816563306251
O002171,C0050,WH-NORTH,2025-07-04,2025-07-09,40,40,17477.6,CarrierB,2025-07-09,136.82,11.36,0.0,140.8,True,True,True,5,0,148.18,0.9717329545454544
O002172,C0058,WH-CENTRAL,2025-11-21,2025-11-28,37,37,10917.69,CarrierD,2025-11-27,540.69,17.14,0.0,823.74,True,True,True,6,0,557.83,0.6563842960157332
O002173,C0091,WH-NORTH,2025-12-25,2025-12-28,93,93,21100.23,CarrierD,2025-12-28,896.84,11.47,0.0,1374.8,True,True,True,3,0,908.3100000000001,0.6523421588594706
O002174,C0014,WH-NORTH,2025-06-09,2025-06-16,79,79,13671.91,CarrierB,2025-06-16,481.79,10.68,0.0,699.18,True,True,True,7,0,492.47,0.6890786349723963
O002175,C0135,WH-CENTRAL,2025-07-29,2025-08-03,39,39,15680.68,CarrierC,2025-08-03,148.26,10.06,0.0,157.51,True,True,True,5,0,158.32,0.9412735699320678
O002176,C0047,WH-NORTH,2025-09-24,2025-09-29,88,88,13868.480000000001,CarrierB,2025-10-04,353.82,14.26,39.81,676.16,True,False,False,10,0,407.89,0.5232785139611926
O002177,C0079,WH-NORTH,2025-12-09,2025-12-16,68,68,20665.88,CarrierB,2025-12-18,207.76,8.9,44.61,485.43,True,False,False,9,0,261.27,0.4279916774818202
O002178,C0151,WH-SOUTH,2025-11-30,2025-12-03,139,124,46792.57,CarrierA,2025-12-04,689.45,6.87,48.99,1157.56,False,False,False,4,15,745.3100000000001,0.5956062752686686
O002179,C0109,WH-SOUTH,2025-03-27,2025-04-03,82,82,16876.15,CarrierA,2025-04-03,670.51,7.61,0.0,894.74,True,True,True,7,0,678.12,0.7493908845027606
O002180,C0100,WH-SOUTH,2025-10-08,2025-10-13,83,83,30165.02,CarrierC,2025-10-14,238.56,9.2,59.68,454.72,True,False,False,6,0,307.44,0.5246305418719212
O002181,C0094,WH-NORTH,2025-03-18,2025-03-21,7,0,0.0,CarrierD,2025-03-26,16.53,13.13,24.96,0.0,False,False,False,8,7,54.620000000000005,
O002182,C0028,WH-NORTH,2025-12-26,2025-12-29,21,21,6174.570000000001,CarrierC,2026-01-01,113.66,16.35,34.49,157.79,True,False,False,6,0,164.5,0.7203244819063312
O002183,C0098,WH-SOUTH,2025-12-05,2025-12-10,89,89,23077.55,CarrierD,2025-12-10,590.22,9.82,0.0,947.7,True,True,True,5,0,600.0400000000001,0.6227920227920228
O002184,C0024,WH-NORTH,2025-02-10,2025-02-12,56,56,13252.08,CarrierB,2025-02-12,326.51,5.01,0.0,579.99,True,True,True,2,0,331.52,0.562957982034173
O002185,C0042,WH-SOUTH,2025-09-30,2025-10-05,13,13,1143.87,CarrierA,2025-10-05,162.73,4.68,0.0,268.84,True,True,True,5,0,167.41,0.6053042701978872
O002186,C0176,WH-NORTH,2025-07-04,2025-07-09,80,80,25170.239999999998,CarrierA,2025-07-09,221.2,6.64,0.0,472.36,True,True,True,5,0,227.83999999999997,0.4682868998221695
O002187,C0143,WH-NORTH,2025-10-03,2025-10-06,73,72,18285.6,CarrierC,2025-10-06,517.4,8.76,0.0,801.33,False,True,False,3,1,526.16,0.6456765627144871
O002188,C0064,WH-SOUTH,2025-02-07,2025-02-12,15,15,3825.14,CarrierB,2025-02-15,71.68,6.19,42.53,85.44,True,False,False,8,0,120.4,0.8389513108614233
O002189,C0033,WH-SOUTH,2025-01-16,2025-01-19,91,91,9267.08,CarrierD,2025-01-20,385.0,17.97,33.11,673.3,True,False,False,4,0,436.08000000000004,0.5718104856676074
O002190,C0084,WH-NORTH,2025-09-20,2025-09-25,57,57,12635.94,CarrierA,2025-09-25,245.41,10.26,0.0,489.36,True,True,True,5,0,255.67,0.5014917443191107
O002191,C0150,WH-NORTH,2025-01-30,2025-02-02,102,102,26947.41,CarrierB,2025-02-02,548.73,4.29,0.0,976.31,True,True,True,3,0,553.02,0.5620448423144289
O002192,C0006,WH-CENTRAL,2025-07-10,2025-07-13,7,7,1001.56,CarrierB,2025-07-13,40.89,10.81,0.0,16.38,True,True,True,3,0,51.7,2.4963369963369964
O002193,C0167,WH-CENTRAL,2025-04-03,2025-04-10,11,11,335.72,CarrierB,2025-04-09,121.99,4.22,0.0,114.29,True,True,True,6,0,126.21,1.0673724735322425
O002194,C0025,WH-CENTRAL,2025-10-11,2025-10-13,108,108,31598.14,CarrierB,2025-10-15,918.1,4.83,20.31,1127.43,True,False,False,4,0,943.24,0.8143299362266393
O002195,C0127,WH-SOUTH,2025-11-14,2025-11-16,61,61,6480.879999999999,CarrierB,2025-11-16,313.76,4.52,0.0,384.92,True,True,True,2,0,318.28,0.8151304167099657
O002196,C0094,WH-CENTRAL,2025-11-12,2025-11-14,43,43,2821.66,CarrierD,2025-11-14,72.59,10.01,0.0,87.29,True,True,True,2,0,82.60000000000001,0.8315958299919808
O002197,C0014,WH-NORTH,2025-12-30,2026-01-04,125,125,29653.739999999998,CarrierD,2026-01-04,603.88,17.17,0.0,1528.34,True,True,True,5,0,621.05,0.39512150437729826
O002198,C0090,WH-NORTH,2025-09-15,2025-09-20,58,58,17019.92,CarrierA,2025-09-20,231.54,11.97,0.0,295.62,True,True,True,5,0,243.51,0.7832352344225695
O002199,C0152,WH-CENTRAL,2025-04-06,2025-04-13,27,27,8037.73,CarrierA,2025-04-13,198.52,10.4,0.0,336.03,True,True,True,7,0,208.92000000000002,0.5907805850668096
O002200,C0142,WH-NORTH,2025-05-27,2025-06-01,21,21,3476.55,CarrierB,2025-05-31,172.89,4.13,0.0,328.4,True,True,True,4,0,177.01999999999998,0.5264616321559075
O002201,C0152,WH-NORTH,2025-03-31,2025-04-03,60,60,21191.16,CarrierC,2025-04-03,363.85,9.72,0.0,843.75,True,True,True,3,0,373.57000000000005,0.43122962962962963
O002202,C0110,WH-SOUTH,2025-05-07,2025-05-10,19,19,2484.63,CarrierB,2025-05-11,204.04,11.49,50.82,219.64,True,False,False,4,0,266.35,0.9289746858495721
O002203,C0180,WH-CENTRAL,2025-11-28,2025-12-01,38,38,5527.48,CarrierA,2025-12-01,317.92,17.35,0.0,466.64,True,True,True,3,0,335.27000000000004,0.6812960740613749
O002204,C0072,WH-SOUTH,2025-12-02,2025-12-07,98,98,17254.89,CarrierB,2025-12-07,307.78,9.53,0.0,537.64,True,True,True,5,0,317.30999999999995,0.5724648463655978
O002205,C0141,WH-SOUTH,2025-05-18,2025-05-21,34,34,3963.38,CarrierB,2025-05-21,47.53,13.02,0.0,64.6,True,True,True,3,0,60.55,0.7357585139318886
O002206,C0172,WH-CENTRAL,2025-09-08,2025-09-11,35,35,8098.639999999999,CarrierB,2025-09-11,173.67,8.84,0.0,378.79,True,True,True,3,0,182.51,0.4584862324770981
O002207,C0133,WH-CENTRAL,2025-05-19,2025-05-24,60,60,10637.43,CarrierA,2025-05-24,717.91,7.44,0.0,1325.31,True,True,True,5,0,725.35,0.5416921324067576
O002208,C0094,WH-NORTH,2025-09-18,2025-09-20,51,51,17730.920000000002,CarrierD,2025-09-20,249.18,15.65,0.0,320.46,True,True,True,2,0,264.83,0.7775697434937279
O002209,C0069,WH-NORTH,2025-04-15,2025-04-17,122,122,26227.68,CarrierA,2025-04-17,1079.86,17.52,0.0,1284.84,True,True,True,2,0,1097.3799999999999,0.8404626256965848
O002210,C0143,WH-CENTRAL,2025-02-05,2025-02-12,84,84,22769.38,CarrierA,2025-02-14,374.12,17.18,52.91,560.98,True,False,False,9,0,444.21000000000004,0.6669043459659881
O002211,C0093,WH-SOUTH,2025-03-14,2025-03-19,7,7,2877.98,CarrierA,2025-03-20,44.71,9.14,25.59,52.15,True,False,False,6,0,79.44,0.8573346116970278
O002212,C0094,WH-NORTH,2025-03-20,2025-03-22,118,118,25412.75,CarrierD,2025-03-23,465.26,8.44,54.24,587.72,True,False,False,3,0,527.9399999999999,0.7916354726740624
O002213,C0177,WH-SOUTH,2025-04-02,2025-04-05,115,97,22009.95,CarrierC,2025-04-05,310.16,4.28,0.0,511.68,False,True,False,3,18,314.44,0.6061601000625392
O002214,C0029,WH-NORTH,2025-05-03,2025-05-06,70,70,7341.94,CarrierD,2025-05-08,495.61,7.99,58.31,1134.72,True,False,False,5,0,561.9100000000001,0.43676854201917653
O002215,C0150,WH-SOUTH,2025-05-28,2025-05-31,62,62,22644.13,CarrierC,2025-05-31,524.1,15.67,0.0,1002.16,True,True,True,3,0,539.77,0.5229703839706235
O002216,C0156,WH-SOUTH,2025-09-28,2025-10-03,80,80,23960.96,CarrierB,2025-10-03,517.3,8.75,0.0,586.56,True,True,True,5,0,526.05,0.8819217130387343
O002217,C0163,WH-CENTRAL,2025-09-23,2025-09-28,32,32,10551.04,CarrierD,2025-09-28,93.42,11.78,0.0,104.32,True,True,True,5,0,105.2,0.8955138036809817
O002218,C0162,WH-SOUTH,2025-12-26,2025-12-29,3,3,397.98,CarrierD,2025-12-29,62.27,10.64,0.0,57.69,True,True,True,3,0,72.91,1.0793898422603572
O002219,C0114,WH-NORTH,2025-03-08,2025-03-13,12,12,2901.2,CarrierA,2025-03-13,66.2,13.92,0.0,107.76,True,True,True,5,0,80.12,0.6143281365998515
O002220,C0015,WH-SOUTH,2025-09-27,2025-10-02,39,39,15375.880000000001,CarrierB,2025-10-02,546.9,12.96,0.0,668.59,True,True,True,5,0,559.86,0.8179900985656381
O002221,C0031,WH-SOUTH,2025-03-30,2025-04-04,39,39,11527.470000000001,CarrierA,2025-04-04,364.47,17.58,0.0,863.67,True,True,True,5,0,382.05,0.4220014588905485
O002222,C0179,WH-CENTRAL,2025-05-15,2025-05-17,61,54,13878.849999999999,CarrierB,2025-05-17,270.15,4.69,0.0,426.02,False,True,False,2,7,274.84,0.6341251584432656
O002223,C0144,WH-CENTRAL,2025-01-28,2025-02-02,78,73,21849.26,CarrierC,2025-02-02,496.78,14.86,0.0,986.64,False,True,False,5,5,511.64,0.503506851536528
O002224,C0148,WH-CENTRAL,2025-09-09,2025-09-12,41,41,8858.46,CarrierB,2025-09-12,93.8,17.7,0.0,178.12,True,True,True,3,0,111.5,0.5266112732988996
O002225,C0101,WH-NORTH,2025-11-21,2025-11-24,2,2,741.48,CarrierA,2025-11-25,58.18,4.14,49.37,32.58,True,False,False,4,0,111.69,1.7857581338244322
O002226,C0032,WH-CENTRAL,2025-12-18,2025-12-23,53,24,7226.41,CarrierB,2025-12-23,154.75,11.2,0.0,236.52,False,True,False,5,29,165.95,0.654278707931676
O002227,C0037,WH-CENTRAL,2025-12-14,2025-12-21,35,35,13914.16,CarrierA,2025-12-22,193.22,4.1,24.03,201.86,True,False,False,8,0,221.35,0.9571980580600415
O002228,C0037,WH-CENTRAL,2025-05-03,2025-05-08,19,19,4287.35,CarrierA,2025-05-13,40.6,14.11,60.0,9.12,True,False,False,10,0,114.71000000000001,4.451754385964913
O002229,C0063,WH-SOUTH,2025-01-23,2025-01-28,15,15,4766.1,CarrierA,2025-01-28,85.5,4.47,0.0,105.9,True,True,True,5,0,89.97,0.8073654390934843
O002230,C0065,WH-CENTRAL,2025-08-05,2025-08-10,62,62,13912.300000000001,CarrierA,2025-08-10,587.72,4.55,0.0,722.04,True,True,True,5,0,592.27,0.813971525123262
